Series Name,Series Code,Country Name,Country Code,2023 [YR2023]
Forest area (sq. km),AG.LND.FRST.K2,Guinea-Bissau,GNB,19546.9
Forest area (sq. km),AG.LND.FRST.K2,Guyana,GUY,183877.259
Forest area (sq. km),AG.LND.FRST.K2,Haiti,HTI,3379.7
Forest area (sq. km),AG.LND.FRST.K2,Honduras,HND,62964.1
Forest area (sq. km),AG.LND.FRST.K2,"Hong Kong SAR, China",HKG,..
Forest area (sq. km),AG.LND.FRST.K2,Hungary,HUN,20486.441
Forest area (sq. km),AG.LND.FRST.K2,Iceland,ISL,533.133
Forest area (sq. km),AG.LND.FRST.K2,India,IND,729592
Forest area (sq. km),AG.LND.FRST.K2,Indonesia,IDN,903165.959
Forest area (sq. km),AG.LND.FRST.K2,"Iran, Islamic Rep.",IRN,107883.856
Forest area (sq. km),AG.LND.FRST.K2,Iraq,IRQ,8250
Forest area (sq. km),AG.LND.FRST.K2,Ireland,IRL,7940.2
Forest area (sq. km),AG.LND.FRST.K2,Isle of Man,IMN,34.6
Forest area (sq. km),AG.LND.FRST.K2,Israel,ISR,1400
Forest area (sq. km),AG.LND.FRST.K2,Italy,ITA,97275.6
Forest area (sq. km),AG.LND.FRST.K2,Jamaica,JAM,6085.459
Forest area (sq. km),AG.LND.FRST.K2,Japan,JPN,249350
Forest area (sq. km),AG.LND.FRST.K2,Jordan,JOR,975
Forest area (sq. km),AG.LND.FRST.K2,Kazakhstan,KAZ,35423.983
Forest area (sq. km),AG.LND.FRST.K2,Kenya,KEN,36110.9
Forest area (sq. km),AG.LND.FRST.K2,Kiribati,KIR,11.8
Forest area (sq. km),AG.LND.FRST.K2,"Korea, Dem. People's Rep.",PRK,59664
Forest area (sq. km),AG.LND.FRST.K2,"Korea, Rep.",KOR,62570
Forest area (sq. km),AG.LND.FRST.K2,Kosovo,XKX,..
Forest area (sq. km),AG.LND.FRST.K2,Kuwait,KWT,62.5
Forest area (sq. km),AG.LND.FRST.K2,Kyrgyz Republic,KGZ,13701
Forest area (sq. km),AG.LND.FRST.K2,Lao PDR,LAO,164920
Forest area (sq. km),AG.LND.FRST.K2,Latvia,LVA,34224
Forest area (sq. km),AG.LND.FRST.K2,Lebanon,LBN,1451.3
Forest area (sq. km),AG.LND.FRST.K2,Lesotho,LSO,345.2
Forest area (sq. km),AG.LND.FRST.K2,Liberia,LBR,75266.6
Forest area (sq. km),AG.LND.FRST.K2,Libya,LBY,2170
Forest area (sq. km),AG.LND.FRST.K2,Liechtenstein,LIE,67
Forest area (sq. km),AG.LND.FRST.K2,Lithuania,LTU,22054.074
Forest area (sq. km),AG.LND.FRST.K2,Luxembourg,LUX,887
Forest area (sq. km),AG.LND.FRST.K2,"Macao SAR, China",MAC,..
Forest area (sq. km),AG.LND.FRST.K2,North Macedonia,MKD,10014.9
Forest area (sq. km),AG.LND.FRST.K2,Madagascar,MDG,123901.641
Forest area (sq. km),AG.LND.FRST.K2,Malawi,MWI,21157
Forest area (sq. km),AG.LND.FRST.K2,Malaysia,MYS,189635.9
Forest area (sq. km),AG.LND.FRST.K2,Maldives,MDV,8.2
Forest area (sq. km),AG.LND.FRST.K2,Mali,MLI,132960
Forest area (sq. km),AG.LND.FRST.K2,Malta,MLT,4.6
Forest area (sq. km),AG.LND.FRST.K2,Marshall Islands,MHL,94
Forest area (sq. km),AG.LND.FRST.K2,Mauritania,MRT,2964.408
Forest area (sq. km),AG.LND.FRST.K2,Mauritius,MUS,388.9
Forest area (sq. km),AG.LND.FRST.K2,Mexico,MEX,653087.841
Forest area (sq. km),AG.LND.FRST.K2,"Micronesia, Fed. Sts.",FSM,645.1
Forest area (sq. km),AG.LND.FRST.K2,Moldova,MDA,3865
Forest area (sq. km),AG.LND.FRST.K2,Monaco,MCO,0
Forest area (sq. km),AG.LND.FRST.K2,Mongolia,MNG,141694.5
Forest area (sq. km),AG.LND.FRST.K2,Montenegro,MNE,8270
Forest area (sq. km),AG.LND.FRST.K2,Morocco,MAR,57738.308
Forest area (sq. km),AG.LND.FRST.K2,Mozambique,MOZ,360264.544
Forest area (sq. km),AG.LND.FRST.K2,Myanmar,MMR,276747.6
Forest area (sq. km),AG.LND.FRST.K2,Namibia,NAM,64258.7
Forest area (sq. km),AG.LND.FRST.K2,Nauru,NRU,0
Forest area (sq. km),AG.LND.FRST.K2,Nepal,NPL,59620.3
Forest area (sq. km),AG.LND.FRST.K2,Netherlands,NLD,3723.041
Forest area (sq. km),AG.LND.FRST.K2,New Caledonia,NCL,8377.2
Forest area (sq. km),AG.LND.FRST.K2,New Zealand,NZL,99502.964
Forest area (sq. km),AG.LND.FRST.K2,Nicaragua,NIC,31075.3
Forest area (sq. km),AG.LND.FRST.K2,Niger,NER,10424.4
Forest area (sq. km),AG.LND.FRST.K2,Nigeria,NGA,211370.5
Forest area (sq. km),AG.LND.FRST.K2,Northern Mariana Islands,MNP,243.6
Forest area (sq. km),AG.LND.FRST.K2,Norway,NOR,122034
Forest area (sq. km),AG.LND.FRST.K2,Oman,OMN,23.592
Forest area (sq. km),AG.LND.FRST.K2,Pakistan,PAK,36018.8
Forest area (sq. km),AG.LND.FRST.K2,Palau,PLW,416.5
Forest area (sq. km),AG.LND.FRST.K2,Panama,PAN,41795.959
Forest area (sq. km),AG.LND.FRST.K2,Papua New Guinea,PNG,357551.7
Forest area (sq. km),AG.LND.FRST.K2,Paraguay,PRY,152642.541
Forest area (sq. km),AG.LND.FRST.K2,Peru,PER,718118.659
Forest area (sq. km),AG.LND.FRST.K2,Philippines,PHL,72932.6
Forest area (sq. km),AG.LND.FRST.K2,Poland,POL,95190
Forest area (sq. km),AG.LND.FRST.K2,Portugal,PRT,33120
Forest area (sq. km),AG.LND.FRST.K2,Puerto Rico (US),PRI,4978
Forest area (sq. km),AG.LND.FRST.K2,Qatar,QAT,0
Forest area (sq. km),AG.LND.FRST.K2,Romania,ROU,69290.5
Forest area (sq. km),AG.LND.FRST.K2,Russian Federation,RUS,8153120
Forest area (sq. km),AG.LND.FRST.K2,Rwanda,RWA,2790
Forest area (sq. km),AG.LND.FRST.K2,Samoa,WSM,1602.3
Forest area (sq. km),AG.LND.FRST.K2,San Marino,SMR,10
Forest area (sq. km),AG.LND.FRST.K2,Sao Tome and Principe,STP,500.4
Forest area (sq. km),AG.LND.FRST.K2,Saudi Arabia,SAU,9770
Forest area (sq. km),AG.LND.FRST.K2,Senegal,SEN,79481.6
Forest area (sq. km),AG.LND.FRST.K2,Serbia,SRB,27236.444
Forest area (sq. km),AG.LND.FRST.K2,Seychelles,SYC,337
Forest area (sq. km),AG.LND.FRST.K2,Sierra Leone,SLE,24756.9
Forest area (sq. km),AG.LND.FRST.K2,Singapore,SGP,150.3
Forest area (sq. km),AG.LND.FRST.K2,Sint Maarten (Dutch part),SXM,3.7
Forest area (sq. km),AG.LND.FRST.K2,Slovak Republic,SVK,19259
Forest area (sq. km),AG.LND.FRST.K2,Slovenia,SVN,12317.259
Forest area (sq. km),AG.LND.FRST.K2,Solomon Islands,SLB,25207.8
Forest area (sq. km),AG.LND.FRST.K2,"Somalia, Fed. Rep.",SOM,57497.5
Forest area (sq. km),AG.LND.FRST.K2,South Africa,ZAF,169408.9
Forest area (sq. km),AG.LND.FRST.K2,South Sudan,SSD,71570
Forest area (sq. km),AG.LND.FRST.K2,Spain,ESP,185850.4
Forest area (sq. km),AG.LND.FRST.K2,Sri Lanka,LKA,21035.4
Forest area (sq. km),AG.LND.FRST.K2,St. Kitts and Nevis,KNA,110
Forest area (sq. km),AG.LND.FRST.K2,St. Lucia,LCA,207.7
Forest area (sq. km),AG.LND.FRST.K2,St. Martin (French part),MAF,12.4
Forest area (sq. km),AG.LND.FRST.K2,St. Vincent and the Grenadines,VCT,285.4
Forest area (sq. km),AG.LND.FRST.K2,Sudan,SDN,178430.7
Forest area (sq. km),AG.LND.FRST.K2,Suriname,SUR,151595.559
Forest area (sq. km),AG.LND.FRST.K2,Eswatini,SWZ,5011.9
Forest area (sq. km),AG.LND.FRST.K2,Sweden,SWE,279800
Forest area (sq. km),AG.LND.FRST.K2,Switzerland,CHE,12794.3
Forest area (sq. km),AG.LND.FRST.K2,Syrian Arab Republic,SYR,5220.8
Forest area (sq. km),AG.LND.FRST.K2,Tajikistan,TJK,4268
Forest area (sq. km),AG.LND.FRST.K2,Tanzania,TZA,443380
Forest area (sq. km),AG.LND.FRST.K2,Thailand,THA,197650
Forest area (sq. km),AG.LND.FRST.K2,Timor-Leste,TLS,9169
Forest area (sq. km),AG.LND.FRST.K2,Togo,TGO,12003.9
Forest area (sq. km),AG.LND.FRST.K2,Tonga,TON,89.5
Forest area (sq. km),AG.LND.FRST.K2,Trinidad and Tobago,TTO,2269.3
Forest area (sq. km),AG.LND.FRST.K2,Tunisia,TUN,7073.2
Forest area (sq. km),AG.LND.FRST.K2,Turkiye,TUR,226883.6
Forest area (sq. km),AG.LND.FRST.K2,Turkmenistan,TKM,41270
Forest area (sq. km),AG.LND.FRST.K2,Turks and Caicos Islands,TCA,105.2
Forest area (sq. km),AG.LND.FRST.K2,Tuvalu,TUV,10
Forest area (sq. km),AG.LND.FRST.K2,Uganda,UGA,22141.359
Forest area (sq. km),AG.LND.FRST.K2,Ukraine,UKR,97080
Forest area (sq. km),AG.LND.FRST.K2,United Arab Emirates,ARE,3173
Forest area (sq. km),AG.LND.FRST.K2,United Kingdom,GBR,32154.222
Forest area (sq. km),AG.LND.FRST.K2,United States,USA,3097950
Forest area (sq. km),AG.LND.FRST.K2,Uruguay,URY,20940
Forest area (sq. km),AG.LND.FRST.K2,Uzbekistan,UZB,37671.8
Forest area (sq. km),AG.LND.FRST.K2,Vanuatu,VUT,4423
Forest area (sq. km),AG.LND.FRST.K2,"Venezuela, RB",VEN,460728.933
Forest area (sq. km),AG.LND.FRST.K2,Viet Nam,VNM,148707.9
Forest area (sq. km),AG.LND.FRST.K2,Virgin Islands (U.S.),VIR,203.6
Forest area (sq. km),AG.LND.FRST.K2,West Bank and Gaza,PSE,101.4
Forest area (sq. km),AG.LND.FRST.K2,"Yemen, Rep.",YEM,5490
Forest area (sq. km),AG.LND.FRST.K2,Zambia,ZMB,442493.859
Forest area (sq. km),AG.LND.FRST.K2,Zimbabwe,ZWE,173063.7
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Afghanistan,AFG,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Albania,ALB,888.463855695385
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Algeria,DZA,1503.41406578063
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,American Samoa,ASM,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Andorra,AND,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Angola,AGO,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Antigua and Barbuda,ATG,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Argentina,ARG,1832.06690004241
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Armenia,ARM,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Aruba,ABW,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Australia,AUS,4927.64894813822
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Austria,AUT,3308.71167042411
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Azerbaijan,AZE,1732.19739502846
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Bahamas, The",BHS,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Bahrain,BHR,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Bangladesh,BGD,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Barbados,BRB,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Belarus,BLR,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Belgium,BEL,4051.07409072709
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Belize,BLZ,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Benin,BEN,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Bermuda,BMU,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Bhutan,BTN,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Bolivia,BOL,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Bosnia and Herzegovina,BIH,2171.0481914264
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Botswana,BWA,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Brazil,BRA,1481.22439922518
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,British Virgin Islands,VGB,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Brunei Darussalam,BRN,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Bulgaria,BGR,2604.19104505407
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Burkina Faso,BFA,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Burundi,BDI,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Cabo Verde,CPV,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Cambodia,KHM,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Cameroon,CMR,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Canada,CAN,7336.06703531427
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Cayman Islands,CYM,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Central African Republic,CAF,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Chad,TCD,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Channel Islands,CHI,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Chile,CHL,2039.34969353537
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,China,CHN,2850.94152906511
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Colombia,COL,862.634681996071
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Comoros,COM,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Congo, Dem. Rep.",COD,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Congo, Rep.",COG,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Costa Rica,CRI,1025.14935705085
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Cote d'Ivoire,CIV,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Croatia,HRV,2237.23369863861
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Cuba,CUB,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Curacao,CUW,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Cyprus,CYP,1672.78575414138
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Czechia,CZE,3509.34804885656
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Denmark,DNK,2482.85667093368
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Djibouti,DJI,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Dominica,DMA,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Dominican Republic,DOM,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Ecuador,ECU,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Egypt, Arab Rep.",EGY,928.39494742708
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,El Salvador,SLV,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Equatorial Guinea,GNQ,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Eritrea,ERI,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Estonia,EST,3089.39333905852
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Ethiopia,ETH,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Faroe Islands,FRO,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Fiji,FJI,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Finland,FIN,5866.65173975112
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,France,FRA,3136.12237461475
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,French Polynesia,PYF,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Gabon,GAB,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Gambia, The",GMB,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Georgia,GEO,1530.06712122186
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Germany,DEU,2928.19658713867
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Ghana,GHA,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Gibraltar,GIB,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Greece,GRC,1874.9562305559
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Greenland,GRL,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Grenada,GRD,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Guam,GUM,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Guatemala,GTM,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Guinea,GIN,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Guinea-Bissau,GNB,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Guyana,GUY,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Haiti,HTI,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Honduras,HND,593.629550840537
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Hong Kong SAR, China",HKG,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Hungary,HUN,2515.37052947518
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Iceland,ISL,15685.697957602
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,India,IND,754.179577921116
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Indonesia,IDN,976.949985543796
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Iran, Islamic Rep.",IRN,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Iraq,IRQ,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Ireland,IRL,2467.73733963357
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Isle of Man,IMN,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Israel,ISR,2459.62529465788
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Italy,ITA,2298.39093933589
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Jamaica,JAM,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Japan,JPN,3039.14126131753
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Jordan,JOR,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Kazakhstan,KAZ,3650.54759330848
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Kenya,KEN,544.940571966597
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Kiribati,KIR,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Korea, Dem. People's Rep.",PRK,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Korea, Rep.",KOR,5336.92485966157
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Kosovo,XKX,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Kuwait,KWT,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Kyrgyz Republic,KGZ,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Lao PDR,LAO,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Latvia,LVA,2240.33649708375
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Lebanon,LBN,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Lesotho,LSO,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Liberia,LBR,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Libya,LBY,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Liechtenstein,LIE,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Lithuania,LTU,2437.04601158794
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Luxembourg,LUX,4592.3797932503
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Macao SAR, China",MAC,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,North Macedonia,MKD,1450.14177456794
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Madagascar,MDG,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Malawi,MWI,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Malaysia,MYS,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Maldives,MDV,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Mali,MLI,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Malta,MLT,1397.99606213865
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Marshall Islands,MHL,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Mauritania,MRT,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Mauritius,MUS,1166.63966960327
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Mexico,MEX,1559.78994657193
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Micronesia, Fed. Sts.",FSM,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Moldova,MDA,1296.80089045941
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Monaco,MCO,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Mongolia,MNG,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Montenegro,MNE,1722.21524778677
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Morocco,MAR,600.64391286941
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Mozambique,MOZ,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Myanmar,MMR,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Namibia,NAM,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Nauru,NRU,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Nepal,NPL,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Netherlands,NLD,3418.13670132261
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,New Caledonia,NCL,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,New Zealand,NZL,3660.60273680658
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Nicaragua,NIC,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Niger,NER,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Nigeria,NGA,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Northern Mariana Islands,MNP,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Norway,NOR,4884.6175244586
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Oman,OMN,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Pakistan,PAK,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Palau,PLW,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Panama,PAN,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Papua New Guinea,PNG,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Paraguay,PRY,1043.9548570783
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Peru,PER,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Philippines,PHL,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Poland,POL,2639.20385996686
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Portugal,PRT,1853.15672016889
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Puerto Rico (US),PRI,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Qatar,QAT,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Romania,ROU,1600.61942333991
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Russian Federation,RUS,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Rwanda,RWA,..
